age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,city,countDetails,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online
22,2,799,73,0,1,0,0,0,584,0.649999976,0,0,0,0,88.69999695,0,0,0
24,2,652,17,0,1,0,0,0,706,0.769999981,0,0,0,0,83.09999847,0,1,1
24,1,652,39,1,1,0,0,0,501,0.150000006,0,0,0,0,3.5,0,1,0
22,0,6,0,0,0,0,0,0,330,0.540000021,0,0,0,0,187,0,0,1
22,4,2343,81,0,1,0,1,1,1075,0.699999988,0,0,0,0,191,0,1,1
23,1,1175,107,0,1,0,0,0,528,0.689999998,0,0,0,0,3.799999952,0,1,0
26,7,522,6,0,0,1,0,1,723,0.959999979,0,0,0,0,483,0,1,1
24,2,1342,25,0,1,0,0,0,323,0.119999997,0,0,0,0,430,0,1,1
20,6,3464,296,0,1,0,0,0,233,0.959999979,0,0,0,0,128,0,1,0
22,5,733,10,1,0,0,0,1,1105,0.769999981,0,0,0,0,173,0,1,1
22,4,575,44,1,0,0,0,0,166,0,0,0,0,0,320,0,0,1
25,4,878,43,0,1,0,0,0,235,0.959999979,0,0,0,0,402,0,1,1
20,3,102,1,0,1,0,0,0,332,0.649999976,0,0,0,0,55.09999847,0,1,1
23,2,566,6,0,1,0,0,0,482,0.379999995,0,0,0,0,494,0,0,1
25,4,779,21,0,0,0,0,1,161,0.349999994,0,0,0,0,301,0,0,1
22,3,1119,11,1,0,0,0,0,510,0.189999998,0,0,0,0,222,0,1,0
25,2,1856,110,1,0,0,0,0,168,0.649999976,0,0,0,0,191,0,0,1
21,4,298,7,0,0,1,0,1,543,0.620000005,0,0,0,0,151,0,1,0
22,17,1565,81,1,1,1,0,0,275,0.579999983,0,0,0,0,173,0,1,1
24,5,265,12,0,0,1,0,1,579,1,0,0,0,0,140,0,0,0
24,1,90,5,1,0,0,0,0,1105,0.310000002,0,0,0,0,173,0,0,1
25,1,56,2,0,0,0,0,0,472,0.689999998,0,0,0,0,432,0,1,1
21,1,811,23,0,1,0,0,0,94,0,0,0,0,0,6.900000095,0,1,0
20,1,696,22,1,1,1,0,0,255,0.310000002,0,0,0,0,34.29999924,0,1,1
22,6,901,29,0,1,1,0,0,94,0.230000004,0,0,0,0,314,0,0,1
22,3,390,23,1,1,0,0,0,722,1,0,0,0,0,342,0,1,1
21,3,707,38,1,1,1,0,0,72,0.879999995,0,0,0,0,136,0,1,1
22,3,1317,46,1,1,1,0,0,149,0.419999987,0,0,0,0,351,0,0,1
26,3,484,22,1,1,1,0,1,945,0.620000005,0,0,0,0,334,0,1,1
22,3,463,16,1,1,0,0,1,1105,0.769999981,0,0,0,0,173,0,1,0
23,5,501,27,1,0,0,0,0,567,0.349999994,0,0,0,0,341,0,1,1
24,2,550,22,1,0,0,0,0,94,0.119999997,0,0,0,0,76.30000305,0,1,1
22,1,3,0,1,1,1,0,0,405,0.310000002,0,0,0,0,362,0,1,1
24,4,656,31,0,1,0,0,0,266,0.5,0,0,0,0,476,0,0,1
23,3,523,28,0,1,0,0,0,642,0.730000019,0,0,0,0,196,0,1,1
24,3,449,28,0,1,0,0,0,822,0.730000019,0,0,0,0,276,0,1,1
22,3,293,13,0,1,0,0,0,96,0.270000011,0,0,0,0,77.19999695,0,0,1
20,1,192,4,0,0,1,0,0,528,0,0,0,0,0,1.100000024,0,1,0
22,2,877,30,1,0,0,0,0,461,0.620000005,0,0,0,0,308,0,1,1
24,4,514,30,1,1,1,0,0,154,0,0,0,0,0,162,0,1,1
20,2,379,36,1,1,0,0,0,183,0.419999987,0,0,0,0,60.5,0,0,1
25,2,605,19,0,0,1,0,0,257,0.349999994,0,0,0,0,416,0,1,1
25,3,452,23,0,1,0,0,0,945,0.419999987,0,0,0,0,312,0,1,1
23,2,178,7,0,0,1,0,0,53,0.689999998,0,0,0,0,320,0,1,1
26,2,710,36,1,1,1,0,0,969,0.540000021,0,0,0,0,361,0,1,1
23,7,2551,104,0,0,1,0,0,156,0.379999995,0,0,0,0,96.19999695,0,0,0
20,8,1672,69,0,1,0,0,1,579,0.460000008,0,0,0,0,160,0,0,0
22,1,246,19,1,1,1,0,0,528,0.769999981,0,0,0,0,2.400000095,0,1,0
19,3,1514,11,1,1,0,0,1,1105,0.689999998,0,0,0,0,159,0,1,1
19,6,143,1,1,0,0,0,1,103,0.920000017,0,0,0,0,102,0,1,0
23,5,436,6,1,1,1,0,0,623,0.920000017,0,0,0,0,143,0,1,0
23,4,853,58,1,1,1,0,0,94,0,0,0,0,0,249,0,0,1
25,3,31,2,1,1,1,0,0,446,0.189999998,0,0,0,0,289,0,1,1
24,5,2560,233,1,0,0,0,0,569,0.959999979,0,0,0,0,0,0,1,0
25,5,564,18,1,1,1,0,0,284,0.810000002,0,0,0,0,472,0,1,1
25,2,454,26,1,1,1,0,0,1007,0,0,0,0,0,52.70000076,0,1,0
23,1,823,86,0,1,1,0,0,353,0,0,0,0,0,52.29999924,0,1,0
24,1,233,11,1,0,0,0,0,1031,0,0,0,0,0,49.5,0,1,0
25,1,271,22,0,1,1,0,0,863,0,0,0,0,0,41,0,1,0
21,3,612,38,0,0,1,0,0,157,0,0,0,0,0,0.100000001,0,1,0
22,1,705,41,1,1,0,0,0,372,0.959999979,0,0,0,0,169,0,1,1
26,7,307,40,1,1,0,0,1,166,0.920000017,0,0,0,0,332,0,1,1
23,3,1265,68,0,1,0,0,0,94,0.620000005,0,0,0,0,35.90000153,0,1,1
22,4,2385,84,1,1,1,0,0,597,0,0,0,0,0,362,0,1,1
23,4,695,47,1,0,0,0,0,579,0.349999994,0,0,0,0,140,0,0,1
25,0,363,6,1,1,1,0,0,44,0.959999979,0,0,0,0,422,0,1,1
19,6,653,70,0,0,0,0,0,775,0.879999995,0,0,0,0,47,0,0,0
20,2,723,54,1,1,1,0,0,105,0.730000019,0,0,0,0,78.90000153,0,1,0
23,5,1265,162,1,1,1,0,0,587,0.730000019,0,0,0,0,205,0,0,1
23,4,504,13,0,0,1,0,0,1105,0.769999981,0,0,0,0,173,0,1,1
24,1,279,24,1,1,1,0,0,765,0,0,0,0,0,52.90000153,0,1,1
23,1,298,13,1,0,0,0,0,72,0.5,0,0,0,0,136,0,1,1
23,2,339,22,1,1,0,0,1,94,0.689999998,0,0,0,0,74.80000305,0,1,0
19,4,566,15,0,0,1,0,0,96,0.579999983,0,0,0,0,77,0,1,0
22,1,322,13,1,1,0,0,0,60,0.5,0,1,0,0,381,0,0,1
19,4,488,17,1,0,0,0,0,381,0.920000017,0,0,0,0,103,0,1,0
19,5,449,31,1,1,0,0,0,222,0.5,0,0,0,0,50.20000076,0,1,0
19,6,3209,119,0,0,1,0,1,1105,1,0,0,0,0,173,0,1,1
23,3,407,8,0,1,0,0,0,482,0.5,0,1,0,0,489,0,1,1
23,3,831,37,0,1,0,0,0,1019,0.230000004,0,0,0,0,20.39999962,0,1,1
21,7,1188,35,1,1,0,0,1,1105,0.379999995,0,0,0,0,173,0,1,0
19,2,410,14,1,1,1,0,0,210,0.850000024,0,0,0,0,131,0,1,0
23,6,1771,67,0,1,0,0,1,797,0.600000024,0,0,0,0,453,0,0,0
22,3,190,13,1,1,1,0,0,784,0.850000024,0,1,0,0,12.19999981,0,1,0
25,6,14,0,1,1,0,0,0,1067,0.879999995,0,1,0,0,473,0,1,1
25,5,629,21,1,1,0,0,0,982,0.349999994,0,0,0,0,327,0,1,0
22,2,226,1,0,1,1,0,0,1101,0.419999987,0,1,0,0,349,0,1,1
23,7,392,10,1,1,1,0,1,1105,0.920000017,0,0,0,0,174,0,1,0
24,2,440,31,1,0,0,0,0,651,0.039999999,0,1,0,0,391,0,1,1
24,3,500,8,1,0,1,0,0,1062,0.810000002,0,1,0,0,319,0,1,1
26,2,330,2,1,1,0,0,0,592,0.769999981,0,1,0,0,405,0,1,1
20,1,505,41,0,1,0,0,0,694,0.310000002,0,1,0,0,59.70000076,0,0,0
20,4,751,32,1,0,0,0,0,800,1,0,0,0,0,362,0,0,1
23,9,389,5,1,1,1,0,0,942,0.460000008,0,1,0,0,244,0,1,1
19,1,266,18,1,1,1,0,0,94,0.230000004,0,0,0,0,53,0,1,1
22,3,443,20,0,1,0,0,0,519,0.119999997,0,1,0,0,324,0,1,1
23,7,1134,42,0,1,0,0,0,323,0.579999983,0,1,0,0,446,0,1,1
24,1,1341,60,1,1,1,0,0,899,0.579999983,0,1,0,0,380,0,0,1
19,3,240,12,1,1,0,0,0,155,0,0,0,0,0,34.20000076,0,0,0
26,1,284,88,0,0,0,0,0,51,0.959999979,0,1,0,0,233,0,0,1
26,1,340,10,1,1,1,0,0,482,0.959999979,0,1,0,0,492,0,0,1
21,1,297,9,1,0,1,0,0,351,0,0,0,0,0,55,0,1,0
25,2,158,4,0,1,1,0,0,1003,0,0,0,0,0,46.5,0,1,0
22,1,569,20,1,1,0,0,0,662,0,0,0,0,0,16.39999962,0,1,0
25,2,379,17,1,1,0,0,0,187,0.850000024,0,0,0,0,33.5,0,1,0
23,3,590,62,0,0,0,0,0,965,0,0,0,0,0,97.69999695,0,0,0
25,2,254,64,0,0,0,0,0,774,0.920000017,0,1,0,0,276,0,0,1
23,4,678,33,1,1,1,0,1,353,0.920000017,0,0,0,0,52,0,1,0
22,6,451,16,1,1,0,0,0,1039,0.810000002,0,1,0,0,334,0,1,1
25,5,264,4,1,1,1,0,1,592,0.620000005,0,1,0,0,398,0,1,1
19,5,1424,84,0,0,1,0,1,1105,0.150000006,0,0,0,0,173,0,1,0
24,1,281,9,1,1,1,0,0,652,0,0,0,0,0,23.39999962,0,1,0
19,4,847,38,1,0,0,0,1,94,0.270000011,0,0,0,0,82.19999695,0,1,0
26,2,556,15,1,1,0,0,0,482,0.270000011,0,1,0,0,492,0,1,1
20,1,119,2,1,1,0,0,0,753,0,0,1,0,0,19.70000076,0,1,0
19,6,445,53,0,1,0,0,0,528,0.579999983,0,1,0,0,38.20000076,0,1,0
19,10,2059,201,1,1,1,0,1,731,0.920000017,0,0,0,0,117,0,1,1
22,6,1490,38,1,0,0,0,0,429,0.5,0,0,0,0,178,0,0,0
24,5,148,3,1,1,1,0,0,94,0,0,0,0,0,171,0,1,0
24,4,320,26,1,1,1,0,0,687,1,0,1,0,0,241,0,1,1
22,3,2458,55,1,1,1,0,0,482,0.540000021,0,1,0,0,491,0,1,1
22,4,432,5,1,1,1,0,0,62,0.920000017,0,1,0,0,354,0,1,1
24,4,681,13,1,0,0,0,0,597,0.379999995,0,1,0,0,358,0,1,1
25,3,1433,160,0,0,1,0,0,190,0.579999983,0,0,0,0,0,0,1,0
23,4,154,5,1,1,1,0,0,482,0.730000019,0,1,0,0,491,0,1,1
22,4,475,29,1,1,0,0,0,359,0.5,0,1,0,0,47.20000076,0,1,1
22,1,208,7,1,1,0,0,0,4,0.850000024,0,1,0,0,367,0,0,1
26,1,96,2,1,1,1,0,0,456,0.460000008,0,1,0,0,306,0,0,1
22,1,37,1,0,1,1,0,0,504,0.460000008,0,1,0,0,231,0,1,1
23,6,415,47,1,1,0,0,0,94,0.5,0,1,0,0,78.80000305,0,1,1
22,2,1328,53,1,1,1,0,0,1109,0.649999976,0,0,0,0,366,0,1,0
20,4,640,29,1,1,1,1,1,581,0.540000021,0,0,0,0,161,0,0,0
20,6,2207,65,0,1,0,0,0,945,0,0,0,0,0,315,0,1,1
22,1,233,1,1,1,0,0,0,94,0.189999998,0,1,0,0,400,0,1,1
19,2,1003,59,1,1,0,0,0,183,0.079999998,0,0,0,0,60.5,0,1,0
19,1,248,3,0,0,0,0,0,95,0,0,1,0,0,77,0,0,0
26,6,797,56,1,1,0,0,0,476,0.850000024,0,1,0,0,114,0,1,1
21,4,653,47,0,0,0,0,0,180,1,0,0,0,0,120,0,0,0
23,15,652,83,0,1,0,0,0,964,0.649999976,0,1,0,0,55.40000153,0,1,0
22,3,274,13,1,1,0,0,0,50,0.920000017,0,1,0,0,31.70000076,0,1,0
19,3,1765,81,0,0,1,0,0,1105,0.689999998,0,0,0,0,173,0,0,0
23,4,1135,149,0,1,0,0,0,923,0.649999976,0,1,0,0,119,0,1,1
24,2,415,41,1,0,1,0,0,981,0,0,1,0,0,86.90000153,0,1,0
20,3,736,71,1,1,0,0,0,512,0,0,1,0,0,53.20000076,0,1,0
25,1,180,10,0,0,1,0,0,174,0,0,1,0,0,79.90000153,0,1,0
24,1,163,1,0,1,1,0,0,648,0,0,1,0,0,35.29999924,0,1,0
21,1,203,9,0,0,1,0,0,528,0,0,1,0,0,4.5,0,1,0
21,1,678,24,1,1,1,0,0,370,0,0,1,0,0,39.40000153,0,1,0
22,2,2263,102,0,1,0,0,0,313,0.600000024,0,0,0,0,324,0,1,0
22,2,779,39,1,0,0,0,0,1022,0,0,1,0,0,223,0,1,1
25,1,401,7,1,0,1,0,0,866,0,0,0,0,0,160,0,1,1
22,8,1376,47,1,1,1,0,1,1106,0.879999995,0,1,0,0,173,0,1,1
21,11,757,60,0,1,0,0,1,199,1,0,0,0,0,20.5,0,1,0
23,1,603,16,1,1,1,0,0,614,0.850000024,0,0,0,0,138,0,0,0
23,7,616,28,1,1,0,0,0,700,0.850000024,0,1,0,0,231,0,1,1
26,3,812,49,1,1,1,0,0,1038,0.230000004,0,1,0,0,339,0,0,1
23,9,411,40,1,0,1,0,0,94,0.349999994,0,1,0,0,77,0,0,0
21,2,425,21,0,0,0,0,0,372,1,0,0,0,0,163,0,0,0
24,1,105,4,1,1,1,0,0,1005,0.850000024,0,1,0,0,17.10000038,0,1,0
24,1,193,4,0,1,0,0,0,732,0.540000021,0,1,0,0,428,0,1,1
26,1,436,27,1,1,1,0,0,923,0.230000004,0,1,0,0,102,0,1,1
25,2,496,13,1,1,0,0,1,800,0.850000024,0,1,0,0,361,0,0,1
20,4,254,11,1,1,0,0,0,308,0.769999981,0,1,0,0,25.89999962,0,1,0
22,3,1295,45,0,1,0,0,0,323,0.039999999,0,1,0,0,450,0,1,1
20,6,2256,209,0,0,0,0,0,606,0.310000002,0,0,0,0,372,0,1,1
23,6,475,21,1,1,1,0,0,671,0.620000005,0,1,0,0,136,0,1,1
23,2,1540,63,0,0,0,0,0,568,0.959999979,0,0,0,0,193,0,1,0
21,2,210,15,0,1,0,0,0,206,0.579999983,0,1,0,0,50.70000076,0,1,1
24,2,294,8,1,0,0,0,0,482,0.270000011,0,1,0,0,494,0,1,1
25,3,545,8,1,1,1,0,0,482,0.769999981,0,0,0,0,492,0,1,1
25,1,205,14,1,1,0,0,0,34,0.039999999,0,1,0,0,78.19999695,0,1,1
25,4,1160,25,1,1,1,0,0,482,0.620000005,0,1,0,0,452,0,0,1
25,1,231,0,0,0,0,0,0,404,0.850000024,0,1,0,0,355,0,0,1
24,2,888,26,1,0,0,0,1,326,0.920000017,0,1,0,0,206,0,1,1
25,8,1005,39,1,1,1,0,0,949,0.730000019,0,1,0,0,326,0,1,1
22,3,299,8,1,1,0,0,0,463,0.5,0,1,0,0,325,0,1,1
23,5,2116,42,1,1,1,0,0,482,0.349999994,0,0,0,0,491,0,1,1
20,3,347,9,1,0,0,0,1,94,0,0,1,0,0,70.5,0,1,0
20,5,569,2,1,1,0,0,0,932,0.920000017,0,1,0,0,141,0,1,1
22,3,594,26,1,0,0,0,0,766,0.5,0,1,0,0,304,0,1,1
19,3,367,22,1,1,1,0,0,94,0.379999995,0,1,0,0,77,0,1,1
23,4,465,8,0,0,1,0,0,94,0,0,1,0,0,220,0,1,1
24,4,505,10,0,1,0,0,0,478,0.850000024,0,1,0,0,229,0,1,1
21,4,709,41,0,1,1,0,0,1084,0.119999997,0,0,0,0,62.70000076,0,1,0
22,4,1006,134,0,0,0,0,0,606,1,0,0,0,0,0,0,1,1
24,2,703,66,0,1,0,0,0,963,0.310000002,0,1,0,0,181,0,1,1
22,3,358,7,0,0,1,0,0,444,0.850000024,0,0,0,0,95,0,1,1
25,1,202,9,0,0,1,0,0,323,0.5,0,1,0,0,428,0,1,1
22,0,4,0,1,1,1,0,0,0,0.620000005,0,1,0,0,473,0,1,1
21,5,978,44,1,0,0,0,1,1091,0,0,1,0,0,161,0,0,1
24,1,239,4,1,1,1,0,0,94,0,0,1,0,0,78.69999695,0,1,0
26,1,756,31,1,1,0,0,0,572,0.959999979,0,1,0,0,352,0,1,1
19,5,480,31,1,0,0,0,0,94,0,0,1,0,0,10.5,0,1,0
23,1,347,25,1,0,0,0,0,94,0,0,1,0,0,34,0,0,1
22,6,448,16,0,0,0,0,0,98,0.769999981,0,1,0,0,57.20000076,0,1,1
22,3,237,4,0,1,1,0,0,551,0,0,1,0,0,75.19999695,0,1,0
23,1,449,17,0,1,0,0,0,34,0,0,1,0,0,79.5,0,1,0
24,3,643,26,0,1,0,0,0,648,0,0,1,0,0,38.59999847,0,1,0
21,3,541,22,1,1,1,0,0,74,0,0,1,0,0,34.90000153,0,1,0
22,1,117,6,0,1,1,0,0,1033,0,0,1,0,0,47.5,0,1,0
23,1,422,38,0,1,0,0,0,352,0,0,1,0,0,294,0,1,1
24,1,319,6,0,1,0,0,0,1037,0.150000006,0,1,0,0,303,0,1,1
20,2,386,18,1,1,0,0,0,94,0.349999994,0,1,0,0,77,0,1,1
22,4,361,7,1,1,0,0,0,94,0.230000004,0,1,0,0,309,0,1,1
23,5,222,2,1,1,1,0,0,692,0.769999981,0,1,0,0,376,0,0,1
21,3,690,30,1,1,0,0,1,146,0.730000019,0,1,0,0,159,0,1,1
23,3,715,40,0,0,1,0,0,1105,0.620000005,0,1,0,0,187,0,0,1
25,1,255,8,0,0,0,0,0,307,0.270000011,0,1,0,0,318,0,0,1
23,4,321,13,1,0,0,0,0,482,0.079999998,0,1,0,0,485,0,1,1
24,4,291,11,1,1,1,0,1,482,0.649999976,0,1,0,0,493,0,1,1
22,2,361,3,1,1,0,0,0,556,0.850000024,0,1,0,0,449,0,0,1
24,1,37,2,0,1,1,0,0,0,0.039999999,0,1,0,0,484,0,1,1
25,2,640,57,1,1,1,0,1,353,0,0,1,0,0,51,0,1,0
24,5,582,12,1,1,1,0,1,945,0.460000008,0,1,0,0,313,0,0,1
21,4,1407,88,1,0,0,0,0,336,0.920000017,0,0,0,0,0,0,1,0
20,2,347,1,0,1,0,0,0,329,0.349999994,0,0,0,0,50.40000153,0,1,0
25,5,922,52,0,0,0,0,0,703,0.540000021,0,1,0,0,439,0,1,1
26,8,527,21,1,1,1,0,0,426,0.5,0,1,0,0,295,0,0,1
23,1,160,5,0,0,1,0,0,528,0,0,1,0,0,0.100000001,0,1,1
20,3,413,31,0,0,0,0,0,243,0.310000002,0,1,0,0,77.5,0,1,0
25,0,62,3,1,1,1,0,0,919,0.730000019,0,0,0,0,359,0,1,1
22,3,301,30,0,1,1,0,0,105,0.810000002,0,1,0,0,85,0,0,0
21,4,345,1,0,1,0,0,0,668,0.769999981,0,0,0,0,154,0,1,0
23,2,305,19,0,1,0,0,0,378,0.540000021,0,1,0,0,84.09999847,0,1,1
20,4,767,25,1,1,0,0,0,238,0.039999999,0,0,0,0,197,0,1,0
25,2,260,2,1,0,0,0,0,94,0,0,1,0,0,320,0,1,1
23,5,481,17,1,1,0,0,0,917,0.730000019,0,1,0,0,216,0,0,1
22,2,351,13,1,1,1,0,0,94,0.310000002,0,1,0,0,491,0,0,1
20,3,95,3,1,0,0,0,0,182,0.5,0,1,0,0,69.5,0,1,1
22,2,453,40,0,1,1,0,0,94,0.769999981,0,1,0,0,101,0,1,1
24,6,391,34,1,1,1,0,0,156,0.649999976,0,1,0,0,96.19999695,0,0,1
22,1,367,10,1,1,1,0,1,307,0,0,1,0,0,318,0,1,1
24,3,390,16,1,1,1,0,0,407,0.540000021,0,1,0,0,356,0,1,1
22,4,368,19,1,1,1,0,0,348,0.879999995,0,1,0,0,495,0,0,1
20,3,274,16,0,1,1,0,0,955,0,0,1,0,0,52.70000076,0,1,0
19,1,72,3,1,1,1,0,0,873,0,0,1,0,0,64.59999847,0,1,0
22,3,757,62,0,1,0,0,0,648,0,0,1,0,0,34,0,1,0
20,1,233,8,1,1,1,0,0,498,0,0,1,0,0,17.39999962,0,1,0
21,2,166,7,0,1,1,0,0,991,0,0,1,0,0,73.5,0,1,0
20,5,350,26,0,0,0,0,0,337,0,0,1,0,0,218,0,0,0
24,3,843,31,0,1,0,0,0,94,0,0,1,1,0,392,0,1,1
25,5,1534,35,1,0,0,0,0,1105,0.920000017,1,0,0,1,173,0,0,1
26,2,158,2,1,0,0,0,0,945,0.850000024,0,1,0,0,322,0,1,1
24,0,146,5,1,0,0,0,0,121,0,0,1,0,0,477,0,1,1
22,5,392,19,1,1,1,0,1,77,0.689999998,0,1,0,0,148,0,1,1
22,1,324,11,0,1,0,0,0,513,0.460000008,0,1,0,0,317,0,1,1
22,2,695,22,1,1,1,0,0,482,0.810000002,0,1,1,0,495,0,1,1
19,1,67,4,1,0,1,0,0,652,0.419999987,0,1,0,0,20.79999924,0,1,0
26,12,643,28,1,1,1,0,1,931,0.810000002,0,1,0,0,385,0,1,1
19,4,691,29,1,1,1,0,0,950,0.879999995,0,0,0,0,166,0,0,0
22,1,10,0,1,0,0,0,0,94,0.460000008,0,1,0,0,226,0,1,1
24,3,167,2,1,1,1,0,0,840,0.540000021,0,1,0,0,396,0,0,1
23,3,253,22,1,1,0,0,0,781,0.620000005,0,1,0,0,252,0,1,1
20,2,1044,17,1,1,0,0,1,1071,0.270000011,0,0,0,0,302,0,1,0
26,1,188,7,0,0,1,0,0,235,0.540000021,0,1,0,0,402,0,1,1
25,3,2223,87,1,1,1,0,0,1105,0.600000024,0,0,0,0,173,0,0,0
25,4,885,24,0,1,1,0,0,401,0.730000019,0,0,0,0,338,0,1,1
23,2,781,34,0,0,1,0,0,579,0.150000006,0,1,0,0,141,0,1,1
23,4,226,9,0,0,0,0,0,449,0.879999995,0,1,0,0,205,0,0,0
19,1,330,24,1,1,0,0,0,528,0,0,0,0,0,0.800000012,0,0,0
21,2,464,10,1,0,0,0,1,72,0,0,1,0,0,136,0,1,1
22,3,1543,32,1,1,0,0,0,260,0.150000006,0,0,0,0,171,0,1,0
22,4,710,90,1,0,0,0,0,1105,0.5,0,1,0,0,173,0,0,1
26,2,8,0,0,0,0,0,0,235,0,0,1,0,0,395,0,0,1
24,6,639,11,0,0,0,0,1,458,0,1,1,0,1,337,0,0,1
24,4,489,20,1,1,1,0,0,306,0.879999995,0,1,0,0,478,0,0,1
24,5,639,22,0,0,0,0,0,945,0.079999998,0,1,0,0,315,0,0,1
23,6,1448,57,1,0,0,0,0,94,0.419999987,0,1,0,0,421,0,0,1
19,3,303,13,1,1,1,0,0,203,0.349999994,0,0,0,0,0,0,1,1
24,4,504,11,0,0,0,0,0,422,0.5,0,1,0,0,408,0,1,1
23,4,232,7,0,0,1,0,0,94,0.769999981,0,1,0,0,414,0,1,1
25,6,272,8,0,1,0,0,0,557,0.460000008,0,1,0,0,275,0,1,1
25,1,513,28,1,1,1,0,1,406,0.730000019,0,1,0,0,417,0,1,1
24,3,476,18,0,0,1,0,0,1105,0.230000004,0,0,0,0,173,0,0,0
22,1,315,8,1,1,1,0,0,452,0.620000005,0,1,0,0,343,0,1,1
23,7,1111,21,1,1,1,0,1,945,0.810000002,0,0,0,0,317,0,0,1
23,4,506,51,1,1,0,0,0,0,0.419999987,0,1,0,0,476,0,1,1
23,2,558,18,1,1,0,0,0,926,0.620000005,0,0,0,0,85.69999695,0,0,0
23,4,2237,182,1,1,1,0,0,523,0.920000017,0,0,0,0,162,0,0,1
26,1,19,1,1,1,1,0,0,603,0.730000019,0,1,0,0,248,0,1,1
25,11,547,81,1,1,1,0,0,353,0.810000002,0,1,0,0,50.90000153,0,0,1
25,1,531,12,1,0,0,0,0,94,0,0,1,0,0,217,0,1,1
24,1,276,7,1,1,0,0,0,472,0.850000024,0,1,0,0,439,0,1,1
19,3,428,17,0,1,0,0,0,780,0.540000021,0,1,0,0,75.5,0,1,0
22,2,1529,23,1,0,0,0,0,850,0.579999983,0,0,0,0,0,0,1,1
26,1,73,2,0,0,0,0,0,335,0.879999995,0,1,0,0,243,0,1,1
24,1,163,7,1,1,1,0,0,894,0.879999995,0,1,0,0,367,0,0,1
25,1,320,7,1,0,0,0,0,597,0.150000006,0,1,0,0,358,0,1,1
20,1,351,12,0,1,0,0,0,330,0.460000008,0,1,0,0,169,0,1,1
22,4,485,24,1,1,1,0,0,945,0.850000024,0,1,0,0,315,0,1,1
22,1,508,19,0,0,0,0,0,697,0.119999997,0,1,0,0,135,0,1,1
22,1,444,34,0,1,0,0,0,80,0,0,1,0,0,78.19999695,0,1,0
22,2,257,16,1,1,1,0,0,54,0,0,1,0,0,52.40000153,0,1,0
25,3,165,3,0,0,1,0,0,182,0,0,1,0,0,69.5,0,1,0
25,3,287,16,1,0,0,0,0,601,0,0,1,0,0,50.20000076,0,1,0
25,3,281,10,1,1,0,0,0,959,0,0,1,0,0,47.29999924,0,1,0
25,1,2925,43,0,1,0,0,0,393,0,0,1,0,0,434,0,1,1
25,1,152,5,0,1,1,0,0,689,0,0,1,0,0,340,0,1,1
26,2,739,48,0,1,0,0,0,847,0,0,1,0,0,307,0,1,1
20,2,461,9,1,0,1,0,0,394,0.540000021,0,1,0,0,174,0,1,1
26,2,214,10,1,1,0,0,0,94,0.540000021,0,1,0,0,391,0,1,1
20,4,812,16,1,0,0,0,0,72,0.079999998,0,0,0,0,136,0,1,0
22,3,622,41,0,0,0,0,0,323,0.379999995,0,1,0,0,428,0,0,1
23,2,414,13,1,1,1,0,0,898,0.579999983,0,1,0,0,346,0,1,1
22,2,353,11,1,1,1,0,0,482,0.310000002,0,1,0,0,492,0,1,1
23,6,1915,86,1,1,1,0,0,760,0.879999995,0,0,1,0,345,0,1,1
19,2,643,42,1,0,0,0,1,72,0.769999981,0,1,0,0,134,0,1,0
19,5,270,11,1,1,1,0,1,640,1,0,1,0,0,161,0,1,0
22,3,238,8,0,1,0,0,0,941,0.620000005,0,1,0,0,470,0,1,1
23,1,112,3,0,1,0,0,0,86,0.769999981,0,1,0,0,445,0,1,1
23,4,289,13,0,0,0,0,1,981,1,0,1,0,0,86.69999695,0,1,0
23,3,159,5,0,1,0,0,0,94,0.620000005,0,1,0,0,329,0,1,1
22,0,2,1,1,1,0,0,0,800,0,0,0,0,0,0,0,1,1
23,1,171,3,0,1,0,0,0,441,0.310000002,0,1,0,0,394,0,1,1
24,2,353,7,1,1,0,0,0,945,0.349999994,0,1,0,0,315,0,1,1
26,11,117,6,0,0,0,0,0,11,0.920000017,0,1,0,0,269,0,0,1
26,3,224,13,0,1,0,0,0,1056,0.920000017,0,1,0,0,175,0,1,1
22,1,171,1,1,1,0,0,0,967,0,0,0,0,0,101,0,0,0
24,4,429,20,0,1,0,0,0,94,0,0,1,0,0,328,0,0,1
25,6,264,4,1,1,1,0,0,882,0.730000019,0,1,0,0,308,0,1,1
20,3,1061,98,0,0,0,0,0,1111,0.959999979,0,0,0,0,237,0,1,0
24,5,334,22,1,0,0,0,0,330,0.419999987,0,1,0,0,221,0,1,1
20,4,1074,54,1,1,0,0,0,64,0.310000002,0,1,0,0,151,0,1,1
24,12,413,30,1,1,1,1,1,799,1,0,0,0,0,126,0,0,0
25,1,189,8,0,0,1,0,0,94,0.959999979,0,1,0,0,379,0,1,1
22,5,311,8,1,0,0,0,0,323,0.879999995,0,1,0,0,429,0,0,1
26,1,122,30,0,0,0,0,0,862,0,0,1,0,0,60.59999847,0,0,1
21,4,185,9,0,1,0,0,0,106,0.769999981,0,1,0,0,82,0,1,0
26,4,236,5,1,1,1,0,0,896,0.850000024,0,1,0,0,333,0,1,1
22,2,68,25,0,0,0,0,0,211,0.649999976,0,1,0,0,260,0,0,1
